1.183	4.999	0.620	2.704	-0.371	0.874	0.063	0.987	0.937	3.156	2.352	2.660	1.594
0.947	4.532	0.741	3.518	-0.318	0.794	0.220	0.944	0.914	3.351	2.628	2.647	1.505
1.098	5.550	0.832	3.428	-0.296	1.076	-0.020	1.085	0.995	3.187	2.449	2.673	1.441
0.941	5.494	0.809	3.677	-0.311	1.005	0.122	1.048	1.058	3.279	2.379	2.704	1.364
1.049	5.013	0.821	2.896	-0.528	0.897	-0.000	0.950	0.989	3.105	2.324	2.755	1.926
1.285	5.183	0.749	2.240	-0.011	0.869	0.009	0.944	1.162	3.453	2.476	2.787	1.658
1.219	5.084	0.768	2.353	-0.176	0.883	0.083	0.981	1.173	3.433	2.338	2.749	1.639
1.400	4.772	0.435	3.111	-0.475	0.893	0.127	0.914	0.995	3.361	2.476	2.545	1.607
1.424	5.282	0.685	2.704	-0.423	0.907	0.093	0.901	1.104	3.269	2.214	2.679	1.639
1.068	5.522	0.806	3.677	-0.401	1.085	0.019	1.024	1.001	3.259	2.476	2.704	1.422
1.322	5.324	0.669	2.953	-0.243	0.888	0.211	0.969	1.035	3.249	2.739	2.742	1.556
1.207	4.942	0.639	3.224	-0.303	0.860	0.098	0.993	1.070	3.371	2.297	2.781	1.734
1.340	4.970	0.586	3.100	-0.341	0.766	0.157	0.999	0.983	3.289	2.462	2.679	1.671
1.340	5.239	0.480	2.851	-0.393	0.813	0.058	0.932	0.932	3.443	2.200	2.711	1.683
1.110	4.843	0.635	2.987	-0.221	0.818	0.093	0.975	0.978	3.320	2.504	2.736	1.594
1.328	5.282	0.650	3.247	-0.371	0.785	0.019	0.987	1.058	3.422	2.559	2.704	1.600
1.285	5.126	0.662	2.851	-0.288	0.944	0.137	0.865	0.937	3.433	2.656	2.711	1.671
1.092	5.522	0.344	3.258	-0.850	0.916	0.132	0.957	0.891	3.279	1.965	2.457	1.754
1.328	5.013	0.499	2.523	-0.445	0.813	0.019	0.779	0.937	3.351	2.214	2.660	1.677
1.031	5.508	0.787	3.643	-0.401	1.080	0.014	1.042	0.955	3.351	2.393	2.673	1.428
1.291	5.041	0.688	3.145	-0.438	0.855	0.127	0.926	0.949	3.279	2.490	2.711	1.696
1.352	5.282	0.624	2.885	-0.408	0.855	0.088	0.920	0.937	3.249	2.504	2.660	1.702
1.056	5.593	0.821	3.541	-0.318	1.090	0.117	1.036	1.047	3.422	2.421	2.717	1.377
1.249	5.027	0.582	2.828	-0.266	0.794	0.093	0.895	1.093	3.463	2.421	2.704	1.747
1.352	4.871	0.639	3.134	-0.625	0.813	0.088	0.950	1.006	3.422	2.241	2.615	1.485
1.304	5.267	0.650	2.738	-0.288	0.940	0.029	0.981	1.047	3.371	2.366	2.673	1.683
1.328	5.338	0.677	2.772	-0.326	0.808	-0.010	0.883	0.972	3.596	2.200	2.685	1.607
1.158	5.112	0.696	3.156	-0.573	0.851	0.004	0.908	1.006	3.381	2.338	2.609	1.837
1.219	5.225	0.666	2.772	-0.363	0.841	0.117	0.944	1.029	3.330	2.297	2.774	1.779
1.110	4.730	0.673	2.817	-0.378	0.799	0.073	0.987	0.966	3.269	2.241	2.704	1.517
1.140	5.409	0.711	2.692	-0.266	0.874	0.039	0.871	1.018	3.249	2.587	2.673	1.779
1.098	5.494	0.775	2.828	-0.408	0.785	-0.045	0.932	0.983	3.535	2.200	2.704	1.581
1.195	5.168	0.707	3.145	-0.266	0.996	0.103	0.975	1.018	3.351	2.642	2.730	1.575
1.310	5.154	0.722	2.636	-0.243	0.926	0.024	0.926	1.001	3.473	2.615	2.660	1.626
1.267	5.069	0.628	3.021	-0.206	0.818	-0.074	0.938	0.972	3.330	2.532	2.628	1.505
1.231	5.084	0.647	3.077	-0.453	0.865	0.166	0.950	0.966	3.197	2.324	2.673	1.511
1.062	5.098	0.579	3.134	-0.408	0.836	0.117	0.993	1.018	3.279	2.366	2.704	1.664
0.898	5.876	0.825	3.813	-0.633	1.048	0.063	1.085	1.064	3.351	2.338	2.641	1.364
1.400	5.041	0.601	2.534	-0.580	0.841	0.073	0.840	1.018	3.289	2.214	2.609	1.696
1.025	5.862	0.828	3.643	-0.752	0.973	0.098	1.159	1.012	3.320	2.310	2.571	1.492
1.328	4.900	0.658	2.466	-0.371	0.827	0.024	0.901	1.001	3.259	2.324	2.679	1.805
1.068	5.649	0.760	3.462	-0.296	1.043	0.049	1.042	1.006	3.289	2.504	2.711	1.422
1.152	5.480	0.673	2.659	-0.341	0.818	0.044	0.901	0.960	3.341	2.227	2.641	1.575
1.340	4.702	0.465	2.579	-0.610	0.879	0.108	0.901	0.949	3.177	2.227	2.596	1.779
1.213	4.928	0.560	2.602	-0.288	0.841	0.112	0.950	0.960	3.555	2.462	2.698	1.722
1.043	5.338	0.613	3.847	-1.044	0.794	0.147	0.889	1.001	3.412	2.186	2.615	1.734
1.158	5.225	0.719	3.077	-0.333	0.832	0.166	0.969	1.018	3.218	2.200	2.641	1.562
1.297	4.871	0.575	2.523	-0.625	0.926	0.147	0.816	0.995	3.453	2.227	2.565	1.639
1.304	5.013	0.666	2.523	-0.191	0.902	0.029	0.938	1.133	3.453	2.407	2.755	1.754
1.237	4.829	0.703	2.806	-0.528	0.954	0.108	0.908	0.995	3.341	2.310	2.609	1.792
1.243	5.069	0.647	3.043	-0.206	0.757	0.137	0.969	1.047	3.361	2.393	2.673	1.734
1.279	5.621	0.654	2.511	-0.565	0.851	0.108	0.840	0.909	3.167	2.532	2.660	1.645
1.025	4.645	0.476	2.840	-0.565	0.963	0.157	0.914	1.024	3.105	2.338	2.603	1.556
1.013	5.465	0.715	3.620	-0.431	0.954	0.152	0.938	0.937	3.289	2.532	2.533	1.498
1.049	5.451	0.753	3.394	-0.303	0.907	-0.000	1.018	1.024	3.402	2.532	2.673	1.581
1.418	5.253	0.514	2.387	-0.558	0.785	0.166	0.883	0.874	3.555	1.979	2.647	1.639
1.019	5.607	0.817	3.666	-0.363	1.048	0.054	1.091	1.133	3.402	2.421	2.749	1.364
1.049	5.508	0.840	3.371	-0.348	1.043	-0.000	1.073	1.041	3.228	2.490	2.679	1.402
1.134	5.550	0.590	2.806	-0.423	0.865	0.049	0.944	0.937	3.494	2.089	2.679	1.709
1.013	5.550	0.866	3.677	-0.752	0.949	0.191	1.177	1.047	3.422	2.435	2.603	1.422
1.104	5.423	0.571	2.896	-0.221	0.944	0.083	0.938	0.989	3.300	2.379	2.711	1.626
1.062	5.451	0.749	2.636	-0.221	0.968	0.137	1.005	0.909	3.341	2.545	2.615	1.798
1.049	5.310	0.590	2.715	-0.176	0.771	0.098	0.920	1.024	3.136	2.227	2.742	1.811
1.291	5.465	0.548	2.455	-0.266	0.869	0.108	0.950	1.006	3.218	2.379	2.641	1.677
1.291	5.168	0.616	2.511	-0.266	0.869	0.132	0.748	1.041	3.238	2.421	2.596	1.875
1.291	4.985	0.624	2.681	-0.371	0.869	0.014	0.871	0.943	3.289	2.283	2.571	1.728
1.110	5.112	0.541	2.579	-0.348	0.855	0.004	0.926	1.035	3.249	2.352	2.711	1.843
1.237	5.168	0.601	2.885	-0.378	0.836	0.054	0.889	0.978	3.371	2.352	2.634	1.734
1.231	5.013	0.609	3.281	-0.288	0.836	0.083	0.877	0.955	3.504	2.338	2.641	1.741
0.989	5.098	0.594	2.840	-0.483	0.790	0.024	0.871	1.006	3.289	2.490	2.628	1.849
1.219	4.999	0.594	2.885	-0.326	0.883	0.132	0.785	0.822	3.514	2.504	2.590	1.760
